Timestamp,PM2.5 (µg/m³)
11198,37.892
11199,17.24
11200,11.688
11201,24.62
11202,25.05
11203,24.618
11204,24.175
11205,41.823
11206,55.978
11207,55.982
11208,67.8
11209,76.617
11210,78.08
11211,99.152
11212,153.082
11213,148.185
11214,164.158
11215,166.345
11216,158.765
11217,105.762
11218,52.54
11219,25.228
11220,5.958
11221,1.475
11222,1.99
11223,2.515
11224,13.225
11225,16.53
11226,25.402
11227,16.888
11228,34.212
11229,68.518
11230,111.595
11231,162.788
11232,174.698
11233,157.505
11234,148.715
11235,158.517
11236,163.168
11237,154.278
11238,171.122
11239,96.008
11240,82.142
11241,70.292
11242,88.692
11243,63.208
11244,41.07
11245,38.145
11246,17.805
11247,9.735
11248,19.482
11249,28.928
11250,31.215
11251,35.635
11252,33.172
11253,46.695
11254,42.245
11255,105.695
11256,124.17
11257,116.538
11258,108.265
11259,123.035
11260,113.05
11261,115.358
11262,139.398
11263,138.588
11264,125.27
11265,90.815
11266,52.615
11267,42.79
11268,34.955
11269,31.448
11270,26.538
11271,21.535
11272,44.572
11273,25.488
11274,23.518
11275,54.288
11276,90.978
11277,109.418
11278,80.065
11279,99.198
11280,134.788
11281,94.815
11282,93.37
11283,89.735
11284,104.47
11285,141.13
11286,148.128
11287,100.675
11288,70.735
11289,47.25
11290,34.602
11291,30.875
11292,25.092
11293,25.608
11294,18.358
11295,7.203
11296,15.392
11297,23.245
11298,28.705
11299,20.915
11300,39.718
11301,51.825
11302,73.24
11303,69.492
11304,61.088
11305,60.452
11306,50.675
11307,46.878
11308,74.69
11309,75.833
11310,79.118
11311,57.805
11312,55.82
11313,46.52
11314,65.03
11315,70.53
11316,42.785
11317,40.382
11318,24.225
11319,16.458
11320,19.458
11321,24.085
11322,31.78
11323,25.378
11324,46.488
11325,113.19
11326,143.13
11327,146.865
11328,116.312
11329,109.38
11330,137.555
11331,122.805
11332,121.42
11333,98.23
11334,88.058
11335,53.125
11336,42.28
11337,44.002
11338,30.032
11339,36.948
11340,38.742
11341,37.572
11342,28.272
11343,23.598
11344,21.858
11345,20.598
11346,32.89
11347,37.338
11348,56.745
11349,85.792
11350,105.85
11351,108.168
11352,81.142
11353,71.895
11354,61.76
11355,53.245
11356,88.188
11357,48.152
11358,60.502
11359,50.105
11360,45.3
11361,45.16
11362,42.31
11363,39.978
11364,49.208
11365,55.43
11366,42.228
11367,33.885
11368,30.972
11369,32.292
11370,37.83
11371,54.255
11372,58.005
11373,52.912
11374,30.962
11375,33.322
11376,38.622
11377,41.942
11378,40.765
11379,75.695
11380,61.788
11381,31.162
11382,33.01
11383,33.372
11384,30.662
11385,28.338
11386,35.922
11387,39.538
11388,53.938
11389,35.995
11390,19.43
11391,31.428
11392,67.445
11393,36.232
11394,53.512
11395,20.855
11396,15.828
11397,30.072
11398,33.238
11399,46.195
11400,59.625
11401,54.5
11402,32.215
11403,15.335
11404,20.455
11405,36.59
11406,37.93
11407,32.525
11408,39.218
11409,37.528
11410,31.498
11411,38.058
11412,18.68
11413,36.588
11414,29.205
11415,31.06
11416,28.308
11417,25.968
11418,39.058
11419,38.862
11420,45.225
11421,53.268
11422,47.738
11423,42.028
11424,41.492
11425,59.138
11426,34.275
11427,31.062
11428,35.552
11429,40.942
11430,39.705
11431,45.828
11432,45.818
11433,39.792
11434,28.405
11435,27.49
11436,20.02
11437,36.52
11438,28.962
11439,32.447
11440,18.98
11441,29.222
11442,24.538
11443,35.908
11444,42.398
11445,41.552
11446,17.382
11447,20.518
11448,24.352
11449,28.165
11450,13.09
11451,13.422
11452,11.94
11453,2.93
11454,17.385
11455,26.53
11456,27.145
11457,12.085
11458,16.35
11459,14.621
11460,12.892
11461,27.642
11462,17.13
11463,13.94
11464,1.5
11465,11.452
11466,14.31
11467,20.368
11468,31.302
11469,21.37
11470,20.128
11471,26.455
11472,31.27
11473,42.935
11474,42.455
11475,26.058
11476,31.745
11477,30.82
11478,51.865
11479,52.298
11480,63.948
11481,93.318
11482,96.6
11483,84.068
11484,49.938
11485,48.08
11486,61.83
11487,29.088
11488,20.542
11489,19.242
11490,23.892
11491,40.425
11492,46.73
11493,46.928
11494,48.372
11495,41.6
11496,34.042
11497,41.67
11498,49.668
11499,43.375
11500,45.27
11501,40.098
11502,32.032
11503,40.21
11504,46.378
11505,33.035
11506,36.758
11507,35.358
11508,27.77
11509,27.278
11510,40.6
11511,45.608
11512,41.525
11513,44.015
11514,33.075
11515,44.788
11516,60.24
11517,63.96
11518,73.255
11519,62.538
11520,83.6
11521,111.46
11522,120.468
11523,122.888
11524,106.68
11525,81.068
11526,97.13
11527,92.18
11528,75.61
11529,36.93
11530,13.98
11531,17.975
11532,46.875
11533,35.65
11534,24.732
11535,41.355
11536,36.222
11537,45.498
11538,57.695
11539,59.278
11540,78.45
11541,93.748
11542,105.528
11543,110.75
11544,91.392
11545,81.23
11546,77.912
11547,88.145
11548,84.41
11549,115.232
11550,114.795
11551,88.968
11552,75.97
11553,76.518
11554,67.835
11555,62.035
11556,27.425
11557,29.862
11558,24.693
11559,15.05
11560,27.242
11561,32.475
11562,26.625
11563,48.632
11564,20.965
11565,32.403
11566,28.54
11567,28.065
11568,24.862
11569,21.235
11570,39.235
11571,37.668
11572,39.26
11573,42.65
11574,58.542
11575,53.76
11576,53.402
11577,63.09
11578,67.682
11579,80.01
11580,35.452
11581,37.14
11582,43.505
11583,27.605
11584,35.715
11585,28.07
11586,33.528
11587,80.69
11588,77.682
11589,100.572
11590,99.215
11591,112.575
11592,108.895
11593,95.422
11594,80.023
11595,76.082
11596,111.148
11597,102.012
11598,106.678
11599,88.318
11600,49.598
11601,34.122
11602,28.258
11603,38.698
11604,51.778
11605,45.138
11606,40.078
11607,22.182
11608,33.44
11609,32.567
11610,30.57
11611,36.375
11612,31.49
11613,47.198
11614,55.46
11615,68.142
11616,76.228
11617,62.048
11618,58.018
11619,47.715
11620,35.245
11621,29.75
11622,53.758
11623,50.075
11624,42.638
11625,33.272
11626,53.525
11627,51.218
11628,66.275
11629,43.652
11630,25.745
11631,33.62
11632,37.702
11633,47.485
11634,38.712
11635,38.028
11636,28.14
11637,48.258
11638,41.765
11639,40.69
11640,59.538
11641,50.11
11642,31.26
11643,29.878
11644,28.068
11645,35.385
11646,38.428
11647,34.95
11648,38.225
11649,34.425
11650,31.752
11651,37.868
11652,32.672
11653,26.915
11654,20.185
11655,24.105
11656,33.31
11657,19.83
11658,34.892
11659,38.368
11660,37.775
11661,39.73
11662,39.068
11663,31.39
11664,49.452
11665,36.058
11666,23.408
11667,14.54
11668,5.148
11669,5.887
11670,27.268
11671,28.315
11672,11.75
11673,33.732
11674,33.245
11675,49.418
11676,43.35
11677,42.222
11678,39.175
11679,27.018
11680,42.823
11681,37.93
11682,35.02
11683,27.058
11684,24.805
11685,24.24
11686,40.11
11687,40.235
11688,41.855
11689,33.035
11690,27.79
11691,29.628
11692,40.19
11693,39.625
11694,46.66
11695,18.288
11696,46.09
11697,45.61
11698,39.84
11699,41.59
11700,48.002
11701,64.243
11702,29.317
11703,9.89
11704,1.892
11705,16.992
11706,7.678
11707,5.095
11708,20.488
11709,43.882
11710,35.158
11711,33.835
11712,36.425
11713,28.118
11714,22.76
11715,14.768
11716,34.308
11717,29.868
11718,37.972
11719,16.205
11720,66.378
11721,62.33
11722,35.405
11723,36.228
11724,28.808
11725,19.595
11726,20.195
11727,30.06
11728,31.962
11729,38.365
11730,36.96
11731,32.78
11732,63.342
11733,69.81
11734,74.202
11735,98.242
11736,83.935
11737,61.272
11738,52.152
11739,57.21
11740,54.888
11741,55.59
11742,57.008
11743,36.418
11744,39.742
11745,80.228
11746,64.688
11747,62.525
11748,68.95
11749,51.388
11750,45.468
11751,42.71
11752,41.92
11753,36.215
11754,44.392
11755,57.45
11756,65.595
11757,91.478
11758,109.925
11759,126.535
11760,179.5
11761,217.938
11762,222.9
11763,203.382
11764,197.26
11765,191.608
11766,220.27
11767,219.07
11768,126.21
11769,66.28
11770,11.385
11771,3.25
11772,22.2
11773,7.985
11774,8.192
11775,2.59
11776,17.29
11777,24.858
11778,30.155
11779,32.482
11780,38.395
11781,57.232
11782,79.458
11783,109.285
11784,95.868
11785,39.908
11786,19.205
11787,20.762
11788,30.242
11789,48.822
11790,53.265
11791,19.215
11792,60.455
11793,71.878
11794,47.865
11795,51.565
11796,78.905
11797,72.52
11798,55.93
11799,49.9
11800,47.932
11801,63.535
11802,41.688
11803,24.71
11804,31.998
11805,51.642
11806,38.59
11807,40.735
11808,64.94
11809,62.88
11810,62.745
11811,65.825
11812,55.29
11813,60.542
11814,63.258
11815,68.592
11816,67.697
11817,53.302
11818,34.015
11819,23.21
11820,34.028
11821,41.84
11822,43.128
11823,34.808
11824,24.312
11825,16.53
11826,37.985
11827,45.268
11828,44.108
11829,41.415
11830,37.518
11831,45.02
11832,70.278
11833,84.242
11834,82.395
11835,141.212
11836,163.605
11837,177.105
11838,170.785
11839,131.328
11840,162.492
11841,155.548
11842,85.002
11843,30.96
11844,30.055
11845,35.628
11846,21.522
11847,19.772
11848,20.512
11849,36.168
11850,46.548
11851,53.638
11852,76.105
11853,107.638
11854,87.838
11855,82.42
11856,100.695
11857,101.91
11858,100.082
11859,126.575
11860,163.142
11861,238.648
11862,228.318
11863,165.707
11864,144.087
11865,123.16
11866,79.742
11867,43.86
11868,36.302
11869,38.655
11870,28.51
11871,21.318
11872,22.57
11873,31.69
11874,22.475
11875,35.218
11876,58.12
11877,83.858
11878,142.762
11879,195.538
11880,213.212
11881,186.54
11882,212.438
11883,240.705
11884,203.045
11885,175.865
11886,217.632
11887,147.015
11888,108.075
11889,77.455
11890,44.302
11891,21.71
11892,35.62
11893,51.535
11894,24.375
11895,39.995
11896,32.42
11897,9.44
11898,30.495
11899,43.332
11900,68.368
11901,87.28
11902,103.725
11903,104.878
11904,104.53
11905,89.658
11906,90.5
11907,93.832
11908,122.698
11909,118.582
11910,113.658
11911,75.772
11912,53.518
11913,73.292
11914,65.305
11915,42.67
11916,53.842
11917,45.718
11918,34.838
11919,26.348
11920,21.93
11921,42.29
11922,59.055
11923,69.905
11924,62.645
11925,74.112
11926,63.658
11927,108.248
11928,107.92
11929,95.76
11930,94.095
11931,83.195
11932,98.998
11933,92.085
11934,90.685
11935,64.293
11936,69.322
11937,77.688
11938,67.465
11939,77.268
11940,81.28
11941,75.152
11942,54.302
11943,41.812
11944,55.588
11945,77.965
11946,63.205
11947,58.125
11948,76.792
11949,90.7
11950,98.36
11951,95.568
11952,97.655
11953,99.182
11954,104.01
11955,95.325
11956,115.23
11957,148.428
11958,138.858
11959,117.63
11960,133.47
11961,141.488
11962,101.738
11963,90.642
11964,87.09
11965,76.702
11966,68.612
11967,51.98
11968,42.04
11969,52.005
11970,51.685
11971,71.3
11972,30.758
11973,34.058
11974,32.54
11975,27.182
11976,17.842
11977,16.388
11978,15.815
11979,11.918
11980,11.95
11981,15.228
11982,27.168
11983,14.632
11984,21.372
11985,30.482
11986,20.96
11987,25.642
11988,42.96
11989,38.455
11990,32.11
11991,16.57
11992,27.345
11993,52.088
11994,38.56
11995,28.578
11996,27.995
11997,27.522
11998,27.02
11999,50.832
12000,74.644
12001,98.455
12002,122.267
12003,146.079
12004,169.891
12005,193.703
12006,217.515
12007,241.326
12008,265.138
12009,288.95
12010,287.915
12011,201.162
12012,152.492
12013,106.232
12014,41.68
12015,18.445
12016,34.88
12017,60.295
12018,69.388
12019,87.172
12020,91.82
12021,105.718
12022,122.128
12023,140.368
12024,144.85
12025,109.098
12026,112.085
12027,114.682
12028,97.498
12029,107.732
12030,88.872
12031,56.183
12032,80.19
12033,113.96
12034,56.9
12035,37.76
12036,30.672
12037,39.558
12038,22.245
12039,39.672
12040,50.612
12041,49.005
12042,34.725
12043,44.632
12044,52.188
12045,33.605
12046,24.522
12047,18.632
12048,24.5
12049,26.268
12050,18.685
12051,47.602
12052,44.182
12053,10.442
12054,31.12
12055,29.308
12056,34.222
12057,27.498
12058,27.51
12059,36.915
12060,33.118
12061,22.392
12062,41.28
12063,45.242
12064,38.195
12065,34.328
12066,34.025
12067,46.3
12068,35.672
12069,48.755
12070,41.228
12071,46.742
12072,59.362
12073,49.792
12074,63.078
12075,74.038
12076,130.885
12077,155.815
12078,106.35
12079,66.225
12080,68.102
12081,41.62
12082,52.3
12083,50.032
12084,39.315
12085,52.878
12086,53.83
12087,49.058
12088,40.902
12089,38.595
12090,48.91
12091,54.48
12092,50.17
12093,59.412
12094,63.598
12095,60.768
12096,58.388
12097,70.37
12098,54.585
12099,62.492
12100,76.348
12101,105.898
12102,79.255
12103,35.85
12104,27.9
12105,63.66
12106,42.78
12107,33.84
12108,52.412
12109,42.612
12110,31.36
12111,15.622
12112,24.275
12113,32.242
12114,28.438
12115,42.048
12116,39.198
12117,39.86
12118,87.912
12119,90.81
12120,93.658
12121,86.4
12122,105.93
12123,120.925
12124,116.658
12125,111.155
12126,127.598
12127,122.242
12128,88.53
12129,83.718
12130,87.058
12131,36.732
12132,36.998
12133,30.718
12134,59.788
12135,74.935
12136,74.442
12137,78.915
12138,79.748
12139,63.272
12140,17.318
12141,7.453
12142,34.488
12143,59.5
12144,59.57
12145,66.662
12146,74.885
12147,54.298
12148,25.828
12149,13.21
12150,25.5
12151,25.832
12152,44.172
12153,37.458
12154,33.87
12155,40.802
12156,51.882
12157,73.448
12158,81.805
12159,85.852
12160,96.788
12161,96.448
12162,87.542
12163,88.042
12164,70.565
12165,49.672
12166,28.012
12167,21.517
12168,15.021
12169,8.526
12170,2.03
12171,5.602
12172,4.875
12173,5.578
12174,12.75
12175,5.82
12176,15.185
12177,19.282
12178,25.112
12179,33.84
12180,91.985
12181,200.06
12182,55.28
12183,55.265
12184,56.815
12185,72.838
12186,66.355
12187,67.5
12188,25.93
12189,24.05
12190,22.17
12191,20.29
12192,28.302
12193,8.04
12194,54.768
12195,7.718
12196,12.935
12197,7.0
12198,8.228
12199,1.72
12200,5.2
12201,16.172
12202,6.68
12203,14.435
12204,54.505
12205,39.105
12206,21.435
12207,27.365
12208,45.08
12209,16.34
12210,0.945
12211,1.2
12212,0.902
12213,3.93
12214,1.93
12215,3.412
12216,1.173
12217,2.47
12218,9.67
12219,8.835
12220,4.6
12221,1.865
12222,14.763
12223,2.65
12224,22.955
12225,11.748
12226,11.222
12227,13.545
12228,9.998
12229,18.492
12230,19.325
12231,9.11
12232,3.925
12233,7.99
12234,16.982
12235,33.395
12236,15.035
12237,14.11
12238,0.49
12239,5.46
12240,4.65
12241,5.515
12242,3.6
12243,3.537
12244,7.515
12245,4.473
12246,5.663
12247,6.84
12248,19.71
12249,26.92
12250,10.67
12251,12.898
12252,17.393
12253,4.615
12254,3.96
12255,4.525
12256,12.495
12257,18.605
12258,15.528
12259,17.06
12260,19.98
12261,24.192
12262,28.09
12263,19.578
12264,15.818
12265,10.075
12266,9.35
12267,11.212
12268,16.172
12269,22.365
12270,23.055
12271,13.378
12272,3.7
12273,5.075
12274,0.82
12275,2.66
12276,16.488
12277,13.56
12278,16.247
12279,13.185
12280,13.07
12281,21.35
12282,27.54
12283,33.642
12284,19.762
12285,20.098
12286,24.452
12287,40.048
12288,48.17
12289,56.865
12290,48.03
12291,35.865
12292,22.115
12293,25.365
12294,45.57
12295,36.125
12296,30.92
12297,26.648
12298,32.91
12299,30.235
12300,28.472
12301,27.605
12302,17.165
12303,18.952
12304,8.375
12305,22.488
12306,21.195
12307,28.62
12308,30.202
12309,28.558
12310,18.78
12311,5.32
12312,3.485
12313,16.32
12314,5.543
12315,4.845
12316,2.048
12317,26.562
12318,13.108
12319,8.093
12320,18.812
12321,19.202
12322,18.478
12323,13.76
12324,2.615
12325,28.172
12326,22.62
12327,21.968
12328,14.308
12329,10.612
12330,20.128
12331,32.285
12332,31.625
12333,33.183
12334,31.59
12335,29.125
12336,20.952
12337,22.495
12338,21.635
12339,24.72
12340,20.965
12341,23.99
12342,26.468
12343,38.015
12344,41.92
12345,40.515
12346,45.658
12347,40.912
12348,24.925
12349,10.37
12350,14.505
12351,14.745
12352,15.245
12353,11.785
12354,27.322
12355,15.803
12356,3.587
12357,9.49
12358,18.332
12359,21.818
12360,15.248
12361,32.35
12362,46.395
12363,16.87
12364,7.13
12365,2.785
12366,14.588
12367,20.8
12368,20.978
12369,26.372
12370,17.265
12371,16.418
12372,24.408
12373,20.072
12374,3.373
12375,14.26
12376,7.145
12377,21.485
12378,2.615
12379,1.17
12380,14.525
12381,18.225
12382,26.882
12383,32.31
12384,29.005
12385,36.15
12386,31.79
12387,24.35
12388,26.71
12389,32.885
12390,54.868
12391,24.73
12392,27.505
12393,47.045
12394,10.212
12395,19.358
12396,72.91
12397,41.815
12398,37.975
12399,24.812
12400,32.255
12401,43.375
12402,28.41
12403,27.345
12404,20.562
12405,23.725
12406,39.428
12407,38.618
12408,37.358
12409,47.912
12410,47.25
12411,44.042
12412,74.955
12413,46.778
12414,50.195
12415,15.002
12416,7.95
12417,20.398
12418,33.888
12419,16.635
12420,25.91
12421,29.888
12422,18.29
12423,16.44
12424,9.118
12425,17.952
12426,29.148
12427,47.148
12428,26.94
12429,26.462
12430,31.088
12431,30.518
12432,40.055
12433,42.26
12434,52.578
12435,67.848
12436,62.96
12437,68.44
12438,56.142
12439,45.288
12440,52.465
12441,43.253
12442,31.55
12443,35.228
12444,25.185
12445,23.162
12446,15.887
12447,10.595
12448,14.435
12449,26.712
12450,28.495
12451,33.805
12452,8.27
12453,38.718
12454,52.85
12455,50.008
12456,48.128
12457,75.3
12458,82.02
12459,99.985
12460,127.922
12461,95.815
12462,48.758
12463,43.01
12464,38.388
12465,61.412
12466,43.212
12467,38.278
12468,40.278
12469,43.832
12470,47.438
12471,57.175
12472,48.218
12473,48.69
12474,44.222
12475,43.278
12476,41.838
12477,40.885
12478,56.282
12479,68.925
12480,80.852
12481,54.33
12482,13.61
12483,33.622
12484,36.532
12485,41.85
12486,53.29
12487,55.338
12488,65.148
12489,44.402
12490,37.915
12491,34.152
12492,48.51
12493,45.288
12494,45.608
12495,46.962
12496,49.538
12497,16.79
12498,11.75
12499,33.822
12500,29.455
12501,69.68
12502,75.37
12503,88.68
12504,54.97
12505,21.102
12506,20.228
12507,18.672
12508,26.328
12509,23.588
12510,24.242
12511,15.412
12512,25.445
12513,30.848
12514,26.552
12515,38.218
12516,46.585
12517,43.162
12518,29.55
12519,25.322
12520,39.852
12521,36.295
12522,40.21
12523,59.675
12524,72.505
12525,65.18
12526,100.335
12527,94.45
12528,78.6
12529,73.835
12530,56.752
12531,52.385
12532,45.482
12533,60.038
12534,53.98
12535,30.978
12536,40.26
12537,47.728
12538,43.872
12539,42.558
12540,35.648
12541,21.025
12542,24.325
12543,27.445
12544,20.29
12545,34.865
12546,58.355
12547,60.48
12548,56.53
12549,50.875
12550,55.668
12551,68.098
12552,65.365
12553,47.568
12554,44.862
12555,53.298
12556,49.545
12557,31.89
12558,51.92
12559,69.305
12560,114.885
12561,104.278
12562,70.938
12563,38.848
12564,58.872
12565,81.512
12566,82.688
12567,78.942
12568,75.015
12569,66.392
12570,43.548
12571,9.61
12572,7.635
12573,5.66
12574,3.685
12575,1.71
12576,15.73
12577,32.53
12578,80.668
12579,93.102
12580,81.138
12581,72.69
12582,73.872
12583,75.595
12584,85.88
12585,88.72
12586,103.808
12587,92.659
12588,81.51
12589,71.838
12590,62.167
12591,52.495
12592,42.823
12593,33.152
12594,23.48
12595,13.808
12596,4.137
12597,7.333
12598,10.528
12599,13.724
12600,16.92
12601,9.295
12602,27.308
12603,23.105
12604,8.312
12605,13.922
12606,16.515
12607,13.022
12608,24.808
12609,29.508
12610,28.042
12611,30.98
12612,39.492
12613,30.692
12614,19.402
12615,15.12
12616,24.508
12617,39.238
12618,27.695
12619,25.265
12620,23.318
12621,19.755
12622,17.288
12623,28.502
12624,21.96
12625,32.355
12626,11.532
12627,14.102
12628,13.988
12629,29.57
12630,27.32
12631,23.15
12632,23.935
12633,32.562
12634,25.922
12635,34.352
12636,30.868
12637,16.452
12638,16.295
12639,20.812
12640,22.105
12641,27.808
12642,28.815
12643,27.968
12644,28.282
12645,29.185
12646,30.012
12647,32.602
12648,33.372
12649,53.458
12650,50.438
12651,23.63
12652,20.085
12653,21.592
12654,48.352
12655,34.385
12656,37.772
12657,40.535
12658,32.132
12659,29.178
12660,23.0
12661,21.742
12662,22.67
12663,17.912
12664,24.492
12665,29.462
12666,26.29
12667,37.69
12668,29.98
12669,43.1
12670,41.573
12671,40.045
12672,38.518
12673,36.991
12674,35.463
12675,33.936
12676,32.409
12677,30.882
12678,29.354
12679,27.827
12680,26.3
12681,24.772
12682,23.245
12683,18.965
12684,18.142
12685,17.298
12686,22.835
12687,22.152
12688,23.62
12689,36.14
12690,35.805
12691,40.792
12692,35.065
12693,34.39
12694,36.632
12695,26.14
12696,37.362
12697,30.755
12698,26.612
12699,27.628
12700,45.845
12701,49.898
12702,31.92
12703,32.885
12704,27.082
12705,23.468
12706,19.26
12707,17.935
12708,28.62
12709,22.845
12710,20.925
12711,14.492
12712,19.678
12713,24.528
12714,18.538
12715,24.84
12716,21.832
12717,30.742
12718,18.162
12719,11.25
12720,16.697
12721,21.612
12722,23.82
12723,18.315
12724,26.798
12725,15.44
12726,16.198
12727,16.668
12728,29.058
12729,29.702
12730,31.898
12731,36.342
12732,34.83
12733,31.13
12734,17.7
12735,18.33
12736,23.77
12737,25.125
12738,19.548
12739,24.142
12740,24.528
12741,13.498
12742,18.155
12743,22.302
12744,23.788
12745,18.868
12746,18.158
12747,31.628
12748,46.53
12749,60.488
12750,29.205
12751,23.928
12752,22.068
12753,29.272
12754,30.352
12755,21.88
12756,18.218
12757,21.585
12758,12.662
12759,48.5
12760,5.65
12761,18.405
12762,14.382
